p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	ensembl
7.26910705040201e-12	1.1866245595193	0.114	0.053	1.6128694723432e-07	T1:Posterior RhSp cells_35	bf15-61	bf_00018983
7.27950704671821e-12	1.20305529486299	0.054	0.017	1.61517702352584e-07	T1:Posterior RhSp cells_35	bf11-783	bf_00020985
7.48499022947733e-12	0.463409238531266	0.432	0.309	1.66076963211643e-07	T1:Posterior RhSp cells_35	bf17-494	bf_00025923
8.44572989102455e-12	0.556898435043313	0.295	0.188	1.87393854822053e-07	T1:Posterior RhSp cells_35	bf3-870	bf_00000895
8.79986917927208e-12	1.01164696050627	0.17	0.094	1.95251497349689e-07	T1:Posterior RhSp cells_35	bf1-52	bf_00002067
9.24582581215835e-12	0.996079940050795	0.124	0.06	2.05146383120169e-07	T1:Posterior RhSp cells_35	bf2-1815	bf_00005795
9.8597481268718e-12	0.605630441253354	0.306	0.199	2.18768091439032e-07	T1:Posterior RhSp cells_35	bf4-307	bf_00008054
9.8946755927006e-12	0.183339954003994	0.597	0.441	2.19543062050841e-07	T1:Posterior RhSp cells_35	bf3-1095	bf_00001106
9.96083908938956e-12	1.07293303655967	0.085	0.034	2.21011097715376e-07	T1:Posterior RhSp cells_35	bf17-306	bf_00025739
1.03129111987842e-11	0.86621270378046	0.148	0.077	2.28822873678623e-07	T1:Posterior RhSp cells_35	bf4-590	bf_00008355
1.04734625503559e-11	0.550660137518634	0.267	0.167	2.32385187067296e-07	T1:Posterior RhSp cells_35	bf3-1954	bf_00002017
1.05974540912485e-11	0.278535574669264	0.816	0.688	2.35136311376622e-07	T1:Posterior RhSp cells_35	bf17-673	bf_00026113
1.08927781825195e-11	0.737652574361428	0.157	0.082	2.41688962313742e-07	T1:Posterior RhSp cells_35	bf18-699	bf_00024174
1.12718132830389e-11	1.33284661389332	0.063	0.022	2.50098993124068e-07	T1:Posterior RhSp cells_35	bf1-250	bf_00002287
1.16252128921294e-11	0.397586782172109	0.289	0.179	2.57940223650567e-07	T1:Posterior RhSp cells_35	bf5-393	bf_00016807
1.18984421004661e-11	0.583511488066832	0.313	0.208	2.64002633325142e-07	T1:Posterior RhSp cells_35	bf15-834	bf_00019806
1.19250524770713e-11	1.54127698458128	0.045	0.013	2.64593064361258e-07	T1:Posterior RhSp cells_35	bf1-656	bf_00002692
1.2249043549582e-11	0.727158531595633	0.169	0.091	2.71781778278125e-07	T1:Posterior RhSp cells_35	bf15-446	bf_00019408
1.25524462930549e-11	0.266804153377629	0.555	0.413	2.78513678350303e-07	T1:Posterior RhSp cells_35	bf19-209	bf_00024757
1.28251723009485e-11	0.415212968458882	0.563	0.442	2.84564923013445e-07	T1:Posterior RhSp cells_35	bf1620-158	bf_00006145
1.30818918964161e-11	0.878698191520962	0.085	0.034	2.9026101739768e-07	T1:Posterior RhSp cells_35	bf5-1071	bf_00017483
1.31769139420151e-11	0.982680617508456	0.104	0.046	2.9236936654543e-07	T1:Posterior RhSp cells_35	bf6-1334	bf_00013644
1.32948229611281e-11	2.0897533472656	0.032	0.007	2.9498553186151e-07	T1:Posterior RhSp cells_35	bf14-702	bf_00022100
1.33734404862073e-11	0.280356549985679	0.679	0.539	2.96729897507967e-07	T1:Posterior RhSp cells_35	bf6-359	bf_00012656
1.46377848738475e-11	0.885522598997707	0.139	0.07	3.24783170780929e-07	T1:Posterior RhSp cells_35	bf8-502	bf_00009848
1.50523404401338e-11	1.55963048831369	0.069	0.025	3.3398132968569e-07	T1:Posterior RhSp cells_35	bf6-1055	bf_00013363
1.50797026084705e-11	0.699678008391272	0.243	0.15	3.34588441476743e-07	T1:Posterior RhSp cells_35	bf6-686	bf_00012989
1.58481310213626e-11	0.6883335137959	0.168	0.09	3.51638331101992e-07	T1:Posterior RhSp cells_35	bf1-674	bf_00002712
1.61355073622544e-11	0.643862054396267	0.254	0.156	3.580146373537e-07	T1:Posterior RhSp cells_35	bf3-897	bf_00000920
1.73001452851228e-11	0.59955105616552	0.357	0.249	3.83855623586305e-07	T1:Posterior RhSp cells_35	bf15-201	bf_00019143
1.73090908390305e-11	0.60993767509886	0.343	0.236	3.84054107536409e-07	T1:Posterior RhSp cells_35	bf1-984	bf1_984
1.7815908363289e-11	0.834350443518771	0.209	0.123	3.95299374764656e-07	T1:Posterior RhSp cells_35	bf2-519	bf_00004494
1.79569617071155e-11	0.675422895806599	0.256	0.161	3.98429066357478e-07	T1:Posterior RhSp cells_35	bf1-1518	bf_00003566
1.7983896338474e-11	2.34643017845248	0.026	0.005	3.99026691958061e-07	T1:Posterior RhSp cells_35	bf8-1082	bf8_1082
1.82121475323869e-11	1.24209515535988	0.1	0.045	4.040911294486e-07	T1:Posterior RhSp cells_35	bf13-96	bf_00022631
2.06485063355231e-11	2.2738496319922	0.024	0.004	4.58149058572586e-07	T1:Posterior RhSp cells_35	bf17-150	bf_00025613
2.10898650456791e-11	0.819391044967926	0.169	0.092	4.67941925633528e-07	T1:Posterior RhSp cells_35	bf8-141	bf_00009464
2.10977598076498e-11	0.831330215104185	0.181	0.101	4.68117094612134e-07	T1:Posterior RhSp cells_35	bf2-1228	bf_00005197
2.13590409191562e-11	0.470174797723415	0.316	0.206	4.73914399914238e-07	T1:Posterior RhSp cells_35	bf18-405	bf_00023871
2.18381843277606e-11	0.929263229980263	0.108	0.05	4.84545633864352e-07	T1:Posterior RhSp cells_35	bf19-463	bf_00025020
2.20190459634544e-11	1.11897190446112	0.106	0.048	4.88558591837127e-07	T1:Posterior RhSp cells_35	bf10-109	bf_00017783
2.22150123323585e-11	1.49478123290972	0.055	0.018	4.92906693630371e-07	T1:Posterior RhSp cells_35	bf10-1110	bf_00018826
2.22528316668431e-11	1.72843375086343	0.054	0.018	4.93745829023915e-07	T1:Posterior RhSp cells_35	bf4-922	bf_00008688
2.22584695011925e-11	0.9196979460658	0.141	0.073	4.93870921292458e-07	T1:Posterior RhSp cells_35	bf6-821	bf6_821
2.26695025600694e-11	1.36713066712148	0.089	0.038	5.0299092280282e-07	T1:Posterior RhSp cells_35	bf3-568	bf_00000594
2.33911865522171e-11	0.932001079178618	0.137	0.07	5.19003647220592e-07	T1:Posterior RhSp cells_35	bf1-578	bf_00002613
2.37842586284887e-11	1.03987599223911	0.145	0.076	5.27725130448907e-07	T1:Posterior RhSp cells_35	bf13-192	bf_00022724
2.48216197422472e-11	1.23448643783407	0.057	0.019	5.5074209884098e-07	T1:Posterior RhSp cells_35	bf12-1035	bf_00014768
2.57401622854682e-11	0.340997671701727	0.388	0.266	5.71122720789968e-07	T1:Posterior RhSp cells_35	bf1620-655	bf_00006640
2.61553271816256e-11	0.15193469284025	0.995	0.973	5.80334399505909e-07	T1:Posterior RhSp cells_35	bf1-1741	bf_00003795
2.65188256463116e-11	0.465655698088753	0.365	0.246	5.88399703440362e-07	T1:Posterior RhSp cells_35	bf15-683	bf_00019652
2.80821890921973e-11	1.54342306894831	0.054	0.018	6.23087611577673e-07	T1:Posterior RhSp cells_35	bf9-268	bf9_268
3.03746119512246e-11	0.738608607346027	0.186	0.106	6.73951889973771e-07	T1:Posterior RhSp cells_35	bf9-641	bf_00015714
3.07575108591189e-11	3.16576392497422	0.016	0.002	6.82447650942129e-07	T1:Posterior RhSp cells_35	bf9-1166	bf_00016252
3.21830116771335e-11	1.52818467415811	0.071	0.027	7.14076663092238e-07	T1:Posterior RhSp cells_35	bf1620-396	bf_00006374
3.23293032508434e-11	1.11960374095636	0.082	0.033	7.17322580529712e-07	T1:Posterior RhSp cells_35	bf13-716	bf_00023275
3.23846376071776e-11	0.520878525654529	0.139	0.071	7.18550339228057e-07	T1:Posterior RhSp cells_35	bf18-541	bf_00024012
3.23857826514848e-11	2.04641920031987	0.041	0.011	7.18575745471146e-07	T1:Posterior RhSp cells_35	bf6-305	bf_00012599
3.27457590832777e-11	0.454167367765289	0.406	0.287	7.26562902539765e-07	T1:Posterior RhSp cells_35	bf1620-739	bf_00006731
3.3101707933867e-11	0.735181490362807	0.162	0.088	7.3446069563664e-07	T1:Posterior RhSp cells_35	bf2-760	bf_00004731
3.38535172616367e-11	0.171611096891171	0.98	0.913	7.51141841001194e-07	T1:Posterior RhSp cells_35	bf1620-343	bf_00006326
3.46339961308632e-11	0.730613941694076	0.185	0.104	7.68459106151592e-07	T1:Posterior RhSp cells_35	bf11-455	bf_00020663
3.46960520905408e-11	0.654062212468463	0.202	0.116	7.69836003784918e-07	T1:Posterior RhSp cells_35	bf13-777	bf_00023342
3.53724176070168e-11	1.56020269509103	0.071	0.028	7.84843201864488e-07	T1:Posterior RhSp cells_35	bf17-742	bf_00026183
3.61262817645948e-11	0.583646388140918	0.276	0.178	8.0156993979283e-07	T1:Posterior RhSp cells_35	bf6-998	bf_00013308
3.61375224505417e-11	0.542839420082009	0.186	0.104	8.01819348132619e-07	T1:Posterior RhSp cells_35	bf1-197	bf_00002225
3.7439583673313e-11	1.00581757400386	0.107	0.05	8.30709482543469e-07	T1:Posterior RhSp cells_35	bf8-1244	bf8_1244
3.98931371992609e-11	0.204810643321987	0.221	0.127	8.85148928177202e-07	T1:Posterior RhSp cells_35	bf12-298	bf_00013972
4.16497877192094e-11	0.376751624651794	0.338	0.225	9.24125489913818e-07	T1:Posterior RhSp cells_35	bf15-59	bf_00018981
4.27345917812416e-11	0.917970053406582	0.111	0.052	9.48195122442189e-07	T1:Posterior RhSp cells_35	bf11-446	bf_00020652
4.5479775534567e-11	0.430132296354076	0.374	0.258	1.00910525956097e-06	T1:Posterior RhSp cells_35	bf1-117	bf1_117
4.60475590050745e-11	0.632513983164658	0.162	0.087	1.02170323920459e-06	T1:Posterior RhSp cells_35	bf6-1021	bf_00013331
4.65056228141193e-11	0.939085494506581	0.12	0.059	1.03186675899968e-06	T1:Posterior RhSp cells_35	bf3-1538	bf_00001576
4.77474728741819e-11	1.05010379785807	0.127	0.063	1.05942092813235e-06	T1:Posterior RhSp cells_35	bf8-53	bf_00009370
4.81881290872821e-11	0.661290947765573	0.209	0.123	1.06919820818862e-06	T1:Posterior RhSp cells_35	bf15-677	bf_00019646
4.93910211920797e-11	1.10300304154207	0.077	0.031	1.09588797820986e-06	T1:Posterior RhSp cells_35	bf10-1100	bf_00018819
5.15851309796911e-11	0.282903130534716	0.339	0.221	1.14457088617739e-06	T1:Posterior RhSp cells_35	bf12-296	bf12_296
5.60651243016901e-11	0.937905543578093	0.145	0.076	1.2439729780059e-06	T1:Posterior RhSp cells_35	bf7-972	bf_00011881
5.7069531504466e-11	1.13449382915248	0.111	0.053	1.26625876502109e-06	T1:Posterior RhSp cells_35	bf2-622	bf_00004601
5.85566580694842e-11	1.4707951646148	0.055	0.019	1.29925512924571e-06	T1:Posterior RhSp cells_35	bf11-712	bf_00020929
6.40426034843017e-11	0.421668286227906	0.365	0.247	1.42097728610969e-06	T1:Posterior RhSp cells_35	bf4-835	bf_00008605
6.42752029119227e-11	0.630765106471175	0.198	0.115	1.42613820220974e-06	T1:Posterior RhSp cells_35	bf4-797	bf_00008564
6.49718027324212e-11	1.56551010236545	0.061	0.022	1.44159435902696e-06	T1:Posterior RhSp cells_35	bf2-1375	bf_00005343
6.52489130205682e-11	0.466038851081035	0.407	0.289	1.44774288210037e-06	T1:Posterior RhSp cells_35	bf1620-377	bf_00006356
6.75703133011199e-11	1.52587459233418	0.038	0.01	1.49925011152525e-06	T1:Posterior RhSp cells_35	bf2-176	bf_00004144
6.85584926776845e-11	1.10657145165057	0.078	0.032	1.52117583553246e-06	T1:Posterior RhSp cells_35	bf11-1096	bf11_1096
7.02951386497706e-11	0.482820710497541	0.24	0.146	1.55970853636111e-06	T1:Posterior RhSp cells_35	bf18-721	bf_00024201
7.4043500647438e-11	0.264009290890504	0.761	0.633	1.64287719236536e-06	T1:Posterior RhSp cells_35	bf9-1033	bf_00016111
7.7361716207763e-11	1.15273188624137	0.073	0.028	1.71650175921785e-06	T1:Posterior RhSp cells_35	bf4-870	bf_00008639
7.99175921133497e-11	0.556146992123809	0.266	0.169	1.773211533811e-06	T1:Posterior RhSp cells_35	bf3-861	bf_00000887
8.21019703936753e-11	1.30913005474742	0.058	0.02	1.82167851909487e-06	T1:Posterior RhSp cells_35	bf9-1031	bf_00016109
8.26231106204186e-11	0.608291993313284	0.248	0.157	1.83324157844585e-06	T1:Posterior RhSp cells_35	bf1-363	bf_00002404
8.29057326707903e-11	0.453608171396963	0.354	0.243	1.8395123964995e-06	T1:Posterior RhSp cells_35	bf11-219	bf_00020421
8.29958296871475e-11	2.4948628711664	0.058	0.021	1.84151146909843e-06	T1:Posterior RhSp cells_35	bf2-1086	bf_00005056
8.35394148007784e-11	0.63498643400947	0.198	0.115	1.85357253559967e-06	T1:Posterior RhSp cells_35	bf1-505	bf_00002543
8.43114541442788e-11	0.636658206514213	0.235	0.145	1.87070254455326e-06	T1:Posterior RhSp cells_35	bf5-1175	bf_00017602
8.4646429770981e-11	0.668240460022805	0.213	0.127	1.87813498375853e-06	T1:Posterior RhSp cells_35	bf14-475	bf_00021879
8.48929642933265e-11	0.45227959720503	0.503	0.39	1.88360509174033e-06	T1:Posterior RhSp cells_35	bf14-699	bf_00022097
8.77972496956677e-11	2.12271890270985	0.024	0.004	1.94804537624748e-06	T1:Posterior RhSp cells_35	bf13-644	bf_00023194
8.96366749398029e-11	0.479900672798774	0.427	0.312	1.98885854356435e-06	T1:Posterior RhSp cells_35	bf3-1288	bf_00001302
9.06677393800086e-11	0.563972318766636	0.376	0.269	2.01173580136363e-06	T1:Posterior RhSp cells_35	bf3-381	bf_00000401
9.15418424544439e-11	1.32289379368381	0.073	0.029	2.0311304003792e-06	T1:Posterior RhSp cells_35	bf4-865	bf_00008634
9.51388374181367e-11	0.439504499462763	0.427	0.31	2.11094052463362e-06	T1:Posterior RhSp cells_35	bf2-592	bf_00004571
9.93858325697618e-11	0.532847440255407	0.254	0.159	2.20517285305788e-06	T1:Posterior RhSp cells_35	bf7-672	bf_00011566
1.03225055188744e-10	0.900155250647549	0.099	0.045	2.29035752452786e-06	T1:Posterior RhSp cells_35	bf5-884	bf_00017303
1.03261634280016e-10	0.920005443833381	0.099	0.045	2.29116914140499e-06	T1:Posterior RhSp cells_35	bf8-540	bf_00009885
1.04497014564383e-10	0.875992171622343	0.107	0.05	2.31857975915454e-06	T1:Posterior RhSp cells_35	bf3-166	bf_00000173
1.06082848633816e-10	0.507287786212301	0.285	0.184	2.35376624548711e-06	T1:Posterior RhSp cells_35	bf1-547	bf_00002581
1.08781136620517e-10	0.296509085231912	0.374	0.256	2.41363585933604e-06	T1:Posterior RhSp cells_35	bf1620-533	bf_00006512
1.13646019513541e-10	0.339954570345391	0.239	0.146	2.52157788096645e-06	T1:Posterior RhSp cells_35	bf7-1050	bf_00011957
1.14881557506037e-10	0.517183327157386	0.354	0.246	2.54899199794395e-06	T1:Posterior RhSp cells_35	bf3-506	bf_00000532
1.15684948173913e-10	0.136233155915221	0.334	0.216	2.56681763008278e-06	T1:Posterior RhSp cells_35	bf3-612	bf_00000639
1.17219194276486e-10	0.400485172480009	0.494	0.374	2.60085948260668e-06	T1:Posterior RhSp cells_35	bf14-800	bf_00022193
1.1868748696511e-10	0.205927322299383	0.613	0.465	2.63343796078186e-06	T1:Posterior RhSp cells_35	bf8-799	bf_00010140
1.1881768914102e-10	1.0214767086239	0.099	0.045	2.63632688666095e-06	T1:Posterior RhSp cells_35	bf8-979	bf_00010334
1.19638575689653e-10	0.950044460832349	0.102	0.047	2.65454071740202e-06	T1:Posterior RhSp cells_35	bf2-1887	bf_00005869
1.19722456764291e-10	0.351328794698309	0.264	0.165	2.65640187068608e-06	T1:Posterior RhSp cells_35	bf8-280	bf_00009619
1.25338405289717e-10	0.484807311699662	0.462	0.346	2.78100853656824e-06	T1:Posterior RhSp cells_35	bf1-1376	bf_00003431
1.2539970965057e-10	0.439207224103327	0.197	0.113	2.78236875772685e-06	T1:Posterior RhSp cells_35	bf3-1217	bf_00001227
1.2674268979125e-10	2.70223459473113	0.018	0.003	2.81216680108825e-06	T1:Posterior RhSp cells_35	bf1620-41	bf_00006023
1.28427346942587e-10	0.799679897698753	0.157	0.086	2.84954597396211e-06	T1:Posterior RhSp cells_35	bf5-892	bf_00017310
1.31343510024834e-10	2.31732412715219	0.036	0.009	2.91424980043102e-06	T1:Posterior RhSp cells_35	bf1620-1199	bf_00007193
1.37335961526487e-10	0.654635889849845	0.211	0.128	3.04721031434968e-06	T1:Posterior RhSp cells_35	bf6-263	bf_00012554
1.38738643051823e-10	0.569244600925548	0.232	0.142	3.07833301203385e-06	T1:Posterior RhSp cells_35	bf1620-599	bf_00006582
1.40069158160981e-10	0.413079421240518	0.392	0.277	3.10785448127586e-06	T1:Posterior RhSp cells_35	bf11-111	bf_00020293
1.41100738022533e-10	0.389287262131286	0.351	0.24	3.13074317524396e-06	T1:Posterior RhSp cells_35	bf3-1617	bf3_1617
1.46399996716985e-10	0.415119091220722	0.359	0.248	3.24832312715645e-06	T1:Posterior RhSp cells_35	bf1-1382	bf1_1382
1.51004183686945e-10	0.535690285389042	0.308	0.209	3.35048082764593e-06	T1:Posterior RhSp cells_35	bf2-924	bf_00004892
1.61853431015556e-10	0.581622957923997	0.239	0.148	3.59120392737317e-06	T1:Posterior RhSp cells_35	bf3-845	bf_00000871
1.76359375179907e-10	0.968180803213653	0.119	0.059	3.91306181649177e-06	T1:Posterior RhSp cells_35	bf9-1093	bf_00016169
1.77340088105306e-10	1.99323224631373	0.037	0.01	3.93482187488054e-06	T1:Posterior RhSp cells_35	bf4-862	bf_00008631
1.78460457548336e-10	1.00093443605841	0.086	0.037	3.95968063208249e-06	T1:Posterior RhSp cells_35	bf6-815	bf_00013120
1.83313827190457e-10	1.36251434426926	0.059	0.022	4.06736719770185e-06	T1:Posterior RhSp cells_35	bf17-1109	bf_00026569
1.85166511152067e-10	0.547819012476827	0.165	0.09	4.10847454944206e-06	T1:Posterior RhSp cells_35	bf7-1328	bf_00012242
1.91491987423749e-10	0.876922276885349	0.162	0.091	4.24882421695815e-06	T1:Posterior RhSp cells_35	bf3-1237	bf3_1237
1.92573893106421e-10	0.783026354571794	0.159	0.088	4.27282954024528e-06	T1:Posterior RhSp cells_35	bf13-454	bf_00022993
1.94394745848367e-10	0.584096804716888	0.188	0.108	4.31323062088357e-06	T1:Posterior RhSp cells_35	bf1620-1280	bf_00007283
1.97780536392921e-10	0.397500760908488	0.531	0.42	4.38835454148614e-06	T1:Posterior RhSp cells_35	bf3-929	bf_00000951
1.99279469948298e-10	0.349086831720313	0.338	0.228	4.42161287921284e-06	T1:Posterior RhSp cells_35	bf19-13	bf_00024554
2.06380304715721e-10	0.550323468179437	0.239	0.149	4.57916620103241e-06	T1:Posterior RhSp cells_35	bf4-630	bf_00008393
2.06946414382071e-10	0.837020989811094	0.153	0.084	4.59172704230938e-06	T1:Posterior RhSp cells_35	bf15-374	bf_00019331
2.0899061056988e-10	0.431204767816278	0.638	0.552	4.63708366732449e-06	T1:Posterior RhSp cells_35	bf1-496	bf_00002534
2.13118682769185e-10	0.871119666126058	0.159	0.088	4.72867733328267e-06	T1:Posterior RhSp cells_35	bf6-301	bf_00012595
2.23310045041752e-10	0.347362709927092	0.398	0.277	4.95480327938638e-06	T1:Posterior RhSp cells_35	bf10-842	bf_00018530
2.28386502588515e-10	0.35206446888221	0.318	0.209	5.06743971943396e-06	T1:Posterior RhSp cells_35	bf1-407	bf_00002445
2.31124925247968e-10	0.852628730144281	0.144	0.078	5.12819984140191e-06	T1:Posterior RhSp cells_35	bf7-988	bf_00011896
2.35142421977743e-10	0.825997071398748	0.131	0.068	5.21734005884217e-06	T1:Posterior RhSp cells_35	bf15-67	bf_00018989
2.38135491553376e-10	0.530227609190108	0.165	0.092	5.2837502865863e-06	T1:Posterior RhSp cells_35	bf11-633	bf_00020845
2.4030214491208e-10	0.929053759071729	0.099	0.046	5.33182399130924e-06	T1:Posterior RhSp cells_35	bf4-696	bf_00008462
2.44342252128949e-10	0.357284684568977	0.248	0.154	5.42146589023711e-06	T1:Posterior RhSp cells_35	bf6-637	bf_00012940
2.51585912314065e-10	1.17348215606983	0.094	0.043	5.58218822242446e-06	T1:Posterior RhSp cells_35	bf9-431	bf_00015505
2.52146683236113e-10	0.941567673074315	0.116	0.058	5.59463060764288e-06	T1:Posterior RhSp cells_35	bf2-220	bf_00004193
2.62812294184538e-10	0.788382003304675	0.149	0.082	5.83127918336653e-06	T1:Posterior RhSp cells_35	bf18-607	bf_00024079
2.66289423853516e-10	0.772741058488179	0.166	0.094	5.90842973646181e-06	T1:Posterior RhSp cells_35	bf9-125	bf_00015183
2.67771892894653e-10	0.480403715951848	0.333	0.226	5.94132275954655e-06	T1:Posterior RhSp cells_35	bf12-747	bf_00014475
2.69014748585068e-10	0.636704361744965	0.193	0.113	5.9688992416055e-06	T1:Posterior RhSp cells_35	bf6-590	bf_00012893
2.74830674219266e-10	0.862657937925563	0.131	0.068	6.09794299957707e-06	T1:Posterior RhSp cells_35	bf13-520	bf_00023067
2.92256703853464e-10	0.973845958071523	0.107	0.051	6.48459174510065e-06	T1:Posterior RhSp cells_35	bf11-217	bf_00020419
2.97173048375837e-10	1.4346805174869	0.071	0.029	6.59367559736306e-06	T1:Posterior RhSp cells_35	bf5-294	bf_00016678
3.01894359381389e-10	0.720287161594563	0.132	0.068	6.69843204595426e-06	T1:Posterior RhSp cells_35	bf9-908	bf_00015984
3.23871699837008e-10	0.185017730058456	0.964	0.915	7.18606527598354e-06	T1:Posterior RhSp cells_35	bf10-216	bf_00017887
3.25266354825462e-10	1.50353091414749	0.055	0.02	7.21700988086735e-06	T1:Posterior RhSp cells_35	bf15-362	bf15_362
3.33229077535699e-10	0.935136013972613	0.1	0.047	7.39368677236209e-06	T1:Posterior RhSp cells_35	bf6-857	bf_00013163
3.5066651810266e-10	1.99109701276684	0.029	0.007	7.78058870366183e-06	T1:Posterior RhSp cells_35	bf14-1086	bf_00022493
3.53755782872684e-10	1.50544009324452	0.063	0.024	7.84913331037911e-06	T1:Posterior RhSp cells_35	bf10-1006	bf10_1006
3.59039140820036e-10	0.580611499573393	0.262	0.17	7.96636045651496e-06	T1:Posterior RhSp cells_35	bf11-500	bf_00020707
3.7945067542486e-10	0.655255797741648	0.26	0.171	8.4192515863268e-06	T1:Posterior RhSp cells_35	bf2-423	bf2_423
3.92837318878234e-10	0.322729859328644	0.425	0.305	8.71627443127027e-06	T1:Posterior RhSp cells_35	bf7-951	bf_00011859
3.96603683041891e-10	0.476737402849466	0.271	0.177	8.79984251933347e-06	T1:Posterior RhSp cells_35	bf17-924	bf_00026364
4.00885723222415e-10	0.555478770408177	0.177	0.1	8.89485242685894e-06	T1:Posterior RhSp cells_35	bf6-794	bf_00013102
4.2052013603833e-10	0.440657016563885	0.444	0.329	9.33050077841847e-06	T1:Posterior RhSp cells_35	bf8-797	bf_00010138
4.41235944616762e-10	0.152378651472554	0.972	0.929	9.79014313915671e-06	T1:Posterior RhSp cells_35	bf10-635	bf_00018317
4.45151940914814e-10	0.218384366842074	0.454	0.322	9.87703126501789e-06	T1:Posterior RhSp cells_35	bf12-1037	bf_00014770
