Ohno1	Ohno2	Symbol1	Symbol2
Plppr2	Plppr3	ENSMUSG00000040563	ENSMUSG00000035835
Fabp3	Pmp2	ENSMUSG00000028773	ENSMUSG00000052468
Tom1	Tom1l2	ENSMUSG00000042870	ENSMUSG00000000538
Slc5a10	Slc5a2	ENSMUSG00000042371	ENSMUSG00000030781
Rph3a	Doc2a	ENSMUSG00000029608	ENSMUSG00000052301
Optn	Ikbkg	ENSMUSG00000026672	ENSMUSG00000004221
Ftl1	Fthl17d	ENSMUSG00000050708	ENSMUSG00000078206
Septin5	Septin4	ENSMUSG00000072214	ENSMUSG00000020486
Slc7a3	Slc7a12	ENSMUSG00000031297	ENSMUSG00000039710
Anxa13	Anxa9	ENSMUSG00000055114	ENSMUSG00000015702
Unc119	Unc119b	ENSMUSG00000002058	ENSMUSG00000046562
Actn3	Actn4	ENSMUSG00000006457	ENSMUSG00000054808
Gprc5a	Gprc5b	ENSMUSG00000046733	ENSMUSG00000008734
Kctd20	Btbd10	ENSMUSG00000005936	ENSMUSG00000038187
Nr1i3	Rarg	ENSMUSG00000005677	ENSMUSG00000001288
Slc7a13	Slc7a6	ENSMUSG00000041052	ENSMUSG00000031904
Crip1	Crip3	ENSMUSG00000006360	ENSMUSG00000023968
Shroom3	Shroom4	ENSMUSG00000029381	ENSMUSG00000068270
Magel2	Mageb6b1	ENSMUSG00000056972	ENSMUSG00000094861
Itpka	Itpkc	ENSMUSG00000027296	ENSMUSG00000003752
Impa1	Impa2	ENSMUSG00000027531	ENSMUSG00000024525
Jmy	Whamm	ENSMUSG00000021690	ENSMUSG00000045795
Smarca4	Smarca2	ENSMUSG00000032187	ENSMUSG00000024921
Slc2a5	Slc2a2	ENSMUSG00000028976	ENSMUSG00000027690
Nlgn2	Ces2a	ENSMUSG00000051790	ENSMUSG00000055730
Zfp352	Klf1	ENSMUSG00000070902	ENSMUSG00000054191
Myof	Dysf	ENSMUSG00000048612	ENSMUSG00000033788
Efna1	Efna2	ENSMUSG00000027954	ENSMUSG00000003070
Capn9	Capn3	ENSMUSG00000031981	ENSMUSG00000079110
Slc24a2	Slc24a1	ENSMUSG00000037996	ENSMUSG00000034452
Rab3b	Rab3d	ENSMUSG00000003411	ENSMUSG00000019066
Xkr6	Xkr4	ENSMUSG00000035067	ENSMUSG00000051951
Adam32	Adam6a	ENSMUSG00000037437	ENSMUSG00000043945
Dgat2	Awat2	ENSMUSG00000030747	ENSMUSG00000031220
Cpt1c	Cpt1b	ENSMUSG00000007783	ENSMUSG00000078937
Hoxa9	Hoxd10	ENSMUSG00000038227	ENSMUSG00000050368
Cracr2b	Cracr2a	ENSMUSG00000048200	ENSMUSG00000061414
Cyp4f13	Cyp4a31	ENSMUSG00000024055	ENSMUSG00000028712
Parvg	Parva	ENSMUSG00000022439	ENSMUSG00000030770
Akr1d1	Akr1c14	ENSMUSG00000038641	ENSMUSG00000033715
Jph2	Jph1	ENSMUSG00000017817	ENSMUSG00000042686
Tfap2a	Tfap2b	ENSMUSG00000021359	ENSMUSG00000025927
Kcnab1	Kcnab2	ENSMUSG00000027827	ENSMUSG00000028931
Nono	Pspc1	ENSMUSG00000031311	ENSMUSG00000021938
Fbn1	Fbn2	ENSMUSG00000027204	ENSMUSG00000024598
Eif1ad14	Eif1ax	ENSMUSG00000096619	ENSMUSG00000067194
Shd	She	ENSMUSG00000039154	ENSMUSG00000046280
Sult2a1	Sult1b1	ENSMUSG00000078798	ENSMUSG00000029269
Rarb	Nr1i3	ENSMUSG00000017491	ENSMUSG00000005677
Magea14	Ndn	ENSMUSG00000031118	ENSMUSG00000033585
Camta1	Camta2	ENSMUSG00000014592	ENSMUSG00000040712
Kcnk9	Kcnk15	ENSMUSG00000036760	ENSMUSG00000035238
Slc22a27	Slc22a13b	ENSMUSG00000067656	ENSMUSG00000092212
Kdm5b	Kdm5a	ENSMUSG00000042207	ENSMUSG00000030180
Slc38a3	Slc36a3	ENSMUSG00000010064	ENSMUSG00000049491
Gm30083	Antxr1	ENSMUSG00000115726	ENSMUSG00000033420
Slc5a4b	Slc5a2	ENSMUSG00000020226	ENSMUSG00000030781
Epha2	Ephb3	ENSMUSG00000006445	ENSMUSG00000005958
Tmx4	Tmx1	ENSMUSG00000034723	ENSMUSG00000021072
Kcnj9	Kcnj3	ENSMUSG00000038026	ENSMUSG00000026824
Mageb5b	Magea8	ENSMUSG00000064129	ENSMUSG00000079350
Adam32	Adam34	ENSMUSG00000037437	ENSMUSG00000079058
Sox14	Sox15	ENSMUSG00000053747	ENSMUSG00000041287
Plxnb3	Plxnb1	ENSMUSG00000031385	ENSMUSG00000053646
Khsrp	Fubp3	ENSMUSG00000007670	ENSMUSG00000026843
Ppm1j	Ppm1h	ENSMUSG00000002228	ENSMUSG00000034613
Nfe2l2	Nfe2	ENSMUSG00000015839	ENSMUSG00000058794
Rom1	Prph2	ENSMUSG00000071648	ENSMUSG00000023978
Fam110d	Fam110b	ENSMUSG00000050105	ENSMUSG00000049119
Atf7	Atf2	ENSMUSG00000099083	ENSMUSG00000027104
Usp43	Usp31	ENSMUSG00000020905	ENSMUSG00000063317
Adra2c	Or56a4	ENSMUSG00000045318	ENSMUSG00000047225
Hoxc9	Hoxd9	ENSMUSG00000036139	ENSMUSG00000043342
P2rx7	P2rx5	ENSMUSG00000029468	ENSMUSG00000005950
Cd200l2	Smagp	ENSMUSG00000116542	ENSMUSG00000053559
Mageb16	Magea2	ENSMUSG00000046942	ENSMUSG00000055746
Sesn2	Sesn3	ENSMUSG00000028893	ENSMUSG00000032009
Septin3	Septin12	ENSMUSG00000022456	ENSMUSG00000022542
Cyp4f16	Cyp4a31	ENSMUSG00000048440	ENSMUSG00000028712
Magea4	Maged2	ENSMUSG00000033343	ENSMUSG00000025268
Tes	Lmcd1	ENSMUSG00000029552	ENSMUSG00000057604
Arhgef2	Arhgef28	ENSMUSG00000028059	ENSMUSG00000021662
Ovol3	Zkscan6	ENSMUSG00000100512	ENSMUSG00000018347
Eeig2	Eeig1	ENSMUSG00000040339	ENSMUSG00000039157
Mllt3	Mllt1	ENSMUSG00000028496	ENSMUSG00000024212
Septin6	Septin11	ENSMUSG00000050379	ENSMUSG00000058013
Prune2	Bnip2	ENSMUSG00000039126	ENSMUSG00000011958
Itih2	Itih3	ENSMUSG00000037254	ENSMUSG00000006522
Pou3f1	Pou3f4	ENSMUSG00000090125	ENSMUSG00000056854
Bmal2	Bmal1	ENSMUSG00000040187	ENSMUSG00000055116
Map2k1	Map2k2	ENSMUSG00000004936	ENSMUSG00000035027
Baiap2	Baiap2l1	ENSMUSG00000025372	ENSMUSG00000038859
Abca4	Abca7	ENSMUSG00000028125	ENSMUSG00000035722
Pxn	Lpxn	ENSMUSG00000029528	ENSMUSG00000024696
Pabpc2	Pabpc1l	ENSMUSG00000051732	ENSMUSG00000054582
Slc22a1	Slc22a13	ENSMUSG00000023829	ENSMUSG00000074028
Adamdec1	Adam30	ENSMUSG00000022057	ENSMUSG00000043468
Slc12a7	Slc12a5	ENSMUSG00000017756	ENSMUSG00000017740
Sult2a8	Sult1c1	ENSMUSG00000030378	ENSMUSG00000023943
Magea10	Magea8	ENSMUSG00000043453	ENSMUSG00000079350
Zfp608	Zfp609	ENSMUSG00000052713	ENSMUSG00000040524
Rgs3	Rgs4	ENSMUSG00000059810	ENSMUSG00000038530
Cobl	Cobll1	ENSMUSG00000020173	ENSMUSG00000034903
Col5a1	Col11a2	ENSMUSG00000026837	ENSMUSG00000024330
Marchf11	Marchf9	ENSMUSG00000022269	ENSMUSG00000040502
Cks1brt	Cks2	ENSMUSG00000062687	ENSMUSG00000062248
Vil1	Avil	ENSMUSG00000026175	ENSMUSG00000025432
Pard6a	Pard6g	ENSMUSG00000005699	ENSMUSG00000056214
Wnt10b	Wnt10a	ENSMUSG00000022996	ENSMUSG00000026167
Ndst3	Hs3st3b1	ENSMUSG00000027977	ENSMUSG00000070407
Foxp4	Foxp2	ENSMUSG00000023991	ENSMUSG00000029563
Rbfox3	Rbfox2	ENSMUSG00000025576	ENSMUSG00000033565
Capn1	Capn13	ENSMUSG00000024942	ENSMUSG00000043705
Arhgef16	Arhgef5	ENSMUSG00000029032	ENSMUSG00000033542
Tmod4	Tmod1	ENSMUSG00000005628	ENSMUSG00000028328
Sema6b	Sema6a	ENSMUSG00000001227	ENSMUSG00000019647
Sh2d3c	Bcar3	ENSMUSG00000059013	ENSMUSG00000028121
Hnrnpa1	Hnrnpa3	ENSMUSG00000046434	ENSMUSG00000059005
Ftl1	Ftmt	ENSMUSG00000050708	ENSMUSG00000024510
Nr2f6	Nr2f1	ENSMUSG00000002393	ENSMUSG00000069171
Slc2a5	Slc2a4	ENSMUSG00000028976	ENSMUSG00000018566
Pdzk1ip1	Smim24	ENSMUSG00000028716	ENSMUSG00000078439
Mmp15	Mmp24	ENSMUSG00000031790	ENSMUSG00000027612
Gnat2	Gnat3	ENSMUSG00000009108	ENSMUSG00000028777
Eif1ad13	Eif1ax	ENSMUSG00000113201	ENSMUSG00000067194
Nell2	Nell1	ENSMUSG00000022454	ENSMUSG00000055409
Arhgap33	Arhgap32	ENSMUSG00000036882	ENSMUSG00000041444
Eme2	Eme1	ENSMUSG00000073436	ENSMUSG00000039055
Rab11a	Rab25	ENSMUSG00000004771	ENSMUSG00000008601
Cep170	Cep170b	ENSMUSG00000057335	ENSMUSG00000072825
Slc25a33	Slc25a36	ENSMUSG00000028982	ENSMUSG00000032449
Efcab15	Cabp5	ENSMUSG00000020940	ENSMUSG00000005649
Nkd2	Nkd1	ENSMUSG00000021567	ENSMUSG00000031661
Sh3bgrl2	Sh3bgrl	ENSMUSG00000032261	ENSMUSG00000031246
Rap2b	Rap2a	ENSMUSG00000036894	ENSMUSG00000051615
Clec4a4	Cd209f	ENSMUSG00000059639	ENSMUSG00000051906
Rasal2	Rasal3	ENSMUSG00000070565	ENSMUSG00000052142
Tmbim1	Faim2	ENSMUSG00000006301	ENSMUSG00000023011
Kcna4	Kcna6	ENSMUSG00000042604	ENSMUSG00000038077
C1rl	F7	ENSMUSG00000038527	ENSMUSG00000031443
Naa16	Naa15	ENSMUSG00000022020	ENSMUSG00000063273
Adam34l	Adam6a	ENSMUSG00000050190	ENSMUSG00000043945
Cdh10	Cdh24	ENSMUSG00000022321	ENSMUSG00000059674
Ewsr1	Taf15	ENSMUSG00000009079	ENSMUSG00000020680
Epb41	Epb41l2	ENSMUSG00000028906	ENSMUSG00000019978
Rhot1	Rhot2	ENSMUSG00000017686	ENSMUSG00000025733
Ndrg4	Ndrg2	ENSMUSG00000036564	ENSMUSG00000004558
Kdm4b	Kdm4c	ENSMUSG00000024201	ENSMUSG00000028397
Ctss	Ctsf	ENSMUSG00000038642	ENSMUSG00000083282
Rph3a	Doc2b	ENSMUSG00000029608	ENSMUSG00000020848
Capn2	Capn9	ENSMUSG00000026509	ENSMUSG00000031981
Nrxn1	Nrxn2	ENSMUSG00000024109	ENSMUSG00000033768
Mcoln1	Mcoln3	ENSMUSG00000004567	ENSMUSG00000036853
Slc22a30	Slc22a13b	ENSMUSG00000052562	ENSMUSG00000092212
Higd1a	Higd1b	ENSMUSG00000038412	ENSMUSG00000020928
Atxn2	Atxn2l	ENSMUSG00000042605	ENSMUSG00000032637
Ablim3	Ablim1	ENSMUSG00000032735	ENSMUSG00000025085
Prss30	Tmprss11d	ENSMUSG00000024124	ENSMUSG00000061259
Nr1h3	Nr1h2	ENSMUSG00000002108	ENSMUSG00000060601
Hnrnpab	Hnrnpdl	ENSMUSG00000020358	ENSMUSG00000029328
Cep135	Tsga10	ENSMUSG00000036403	ENSMUSG00000060771
Cyp4f37	Cyp4a30b	ENSMUSG00000062464	ENSMUSG00000084346
Ppp1r9b	Ppp1r9a	ENSMUSG00000038976	ENSMUSG00000032827
Atp6v0a4	Atp6v0a1	ENSMUSG00000038600	ENSMUSG00000019302
Dop1b	Dop1a	ENSMUSG00000022946	ENSMUSG00000034973
Dhh	Shh	ENSMUSG00000023000	ENSMUSG00000002633
Ephb2	Ephb3	ENSMUSG00000028664	ENSMUSG00000005958
Sult3a2	Sult2a4	ENSMUSG00000090298	ENSMUSG00000074377
Nmrk2	Nmrk1	ENSMUSG00000004939	ENSMUSG00000037847
Tprg1	Tprg1l	ENSMUSG00000048399	ENSMUSG00000029030
Gngt1	Gngt2	ENSMUSG00000029663	ENSMUSG00000038811
Dbndd2	Dtnbp1	ENSMUSG00000017734	ENSMUSG00000057531
Cyp4f37	Cyp4v3	ENSMUSG00000062464	ENSMUSG00000079057
Slc22a28	Slc22a13b	ENSMUSG00000063590	ENSMUSG00000092212
Fmnl1	Fmnl2	ENSMUSG00000055805	ENSMUSG00000036053
Ror2	Ror1	ENSMUSG00000021464	ENSMUSG00000035305
Atp4b	Atp1b3	ENSMUSG00000031449	ENSMUSG00000032412
Cnot8	Cnot7	ENSMUSG00000020515	ENSMUSG00000031601
Sox4	Sox11	ENSMUSG00000076431	ENSMUSG00000063632
Creb3l1	Creb3l2	ENSMUSG00000027230	ENSMUSG00000038648
Purb	Purg	ENSMUSG00000094483	ENSMUSG00000049184
Rbp1	Pmp2	ENSMUSG00000046402	ENSMUSG00000052468
Phyhip	Phyhipl	ENSMUSG00000003469	ENSMUSG00000037747
Ap1s3	Ap1s2	ENSMUSG00000054702	ENSMUSG00000031367
Gdap1l1	Gdap1	ENSMUSG00000017943	ENSMUSG00000025777
Wnt8a	Wnt8b	ENSMUSG00000012282	ENSMUSG00000036961
Dlgap4	Dlgap3	ENSMUSG00000061689	ENSMUSG00000042388
Zkscan2	Zkscan6	ENSMUSG00000030757	ENSMUSG00000018347
Cyb5b	Cyb5a	ENSMUSG00000031924	ENSMUSG00000024646
Sult2a7	Sult1c1	ENSMUSG00000094156	ENSMUSG00000023943
Ipo7	Ipo8	ENSMUSG00000066232	ENSMUSG00000040029
Robo3	Robo1	ENSMUSG00000032128	ENSMUSG00000022883
Togaram1	Togaram2	ENSMUSG00000035614	ENSMUSG00000045761
Aff2	Aff3	ENSMUSG00000031189	ENSMUSG00000037138
C2cd2l	C2cd2	ENSMUSG00000032120	ENSMUSG00000045975
Htr2c	Htr2a	ENSMUSG00000041380	ENSMUSG00000034997
Retreg3	Retreg2	ENSMUSG00000017802	ENSMUSG00000049339
Spint4	Spint1	ENSMUSG00000017310	ENSMUSG00000027315
Tfcp2l1	Ubp1	ENSMUSG00000026380	ENSMUSG00000009741
Ap1g2	Ap1g1	ENSMUSG00000040701	ENSMUSG00000031731
Ermn	Rdx	ENSMUSG00000026830	ENSMUSG00000032050
Asic1	Asic2	ENSMUSG00000023017	ENSMUSG00000020704
Zfp202	Ovol3	ENSMUSG00000025602	ENSMUSG00000100512
Sult3a2	Sult2a3	ENSMUSG00000090298	ENSMUSG00000074375
Ptp4a2	Ptp4a3	ENSMUSG00000028788	ENSMUSG00000059895
Eaf1	Eaf2	ENSMUSG00000021890	ENSMUSG00000022838
Pabpn1l	Pabpn1	ENSMUSG00000069867	ENSMUSG00000022194
Pgm1	Pgm5	ENSMUSG00000025791	ENSMUSG00000041731
Dcx	Dclk1	ENSMUSG00000031285	ENSMUSG00000027797
Cdh20	Cdh5	ENSMUSG00000050840	ENSMUSG00000031871
Orai2	Orai1	ENSMUSG00000039747	ENSMUSG00000049686
Camk2d	Camk2g	ENSMUSG00000053819	ENSMUSG00000021820
Tecr	Tecrl	ENSMUSG00000031708	ENSMUSG00000049537
Smoc2	Smoc1	ENSMUSG00000023886	ENSMUSG00000021136
Rnf130	Rnf150	ENSMUSG00000020376	ENSMUSG00000047747
Hcn3	Hcn4	ENSMUSG00000028051	ENSMUSG00000032338
Pitx3	Pitx2	ENSMUSG00000025229	ENSMUSG00000028023
Rasgef1a	Rasgef1c	ENSMUSG00000030134	ENSMUSG00000020374
Serp1	Serp2	ENSMUSG00000027808	ENSMUSG00000052584
Nkain1	Nkain3	ENSMUSG00000078532	ENSMUSG00000055761
Phlda2	Phlda1	ENSMUSG00000010760	ENSMUSG00000020205
Dnajb14	Dnajc18	ENSMUSG00000074212	ENSMUSG00000024350
Timm17b	Timm17a	ENSMUSG00000031158	ENSMUSG00000062580
Ankrd13b	Ankrd13d	ENSMUSG00000037907	ENSMUSG00000005986
Atp1b3	Atp1b4	ENSMUSG00000032412	ENSMUSG00000016327
Slc52a2	Slc52a3	ENSMUSG00000022560	ENSMUSG00000027463
Prss22	Tmprss11b	ENSMUSG00000045027	ENSMUSG00000035861
Ctss	Ctsw	ENSMUSG00000038642	ENSMUSG00000024910
Ankrd52	Ankrd44	ENSMUSG00000014498	ENSMUSG00000052331
Lrit3	Lrit1	ENSMUSG00000093865	ENSMUSG00000041044
Stk26	Stk24	ENSMUSG00000031112	ENSMUSG00000063410
Dnajb12	Dnajc18	ENSMUSG00000020109	ENSMUSG00000024350
Capn3	Capn2	ENSMUSG00000079110	ENSMUSG00000026509
Adam18	Adam25	ENSMUSG00000031552	ENSMUSG00000071937
Ap1s3	Ap1s1	ENSMUSG00000054702	ENSMUSG00000004849
Unc5b	Unc5c	ENSMUSG00000020099	ENSMUSG00000059921
Adra1b	Or5t18	ENSMUSG00000050541	ENSMUSG00000078420
Fam110a	Fam110d	ENSMUSG00000027459	ENSMUSG00000050105
Eml3	Eml4	ENSMUSG00000071647	ENSMUSG00000032624
Tbx5	Tbx4	ENSMUSG00000018263	ENSMUSG00000000094
Dok5	Dok4	ENSMUSG00000027560	ENSMUSG00000040631
Adam21	Adam34	ENSMUSG00000008438	ENSMUSG00000079058
Nceh1	Aadacl2fm1	ENSMUSG00000027698	ENSMUSG00000036951
Psma7	Psma8	ENSMUSG00000027566	ENSMUSG00000036743
Prkar1a	Prkar1b	ENSMUSG00000020612	ENSMUSG00000025855
Map3k11	Map3k10	ENSMUSG00000004054	ENSMUSG00000040390
Rgs14	Rgs12	ENSMUSG00000052087	ENSMUSG00000029101
Arrb1	Arrb2	ENSMUSG00000018909	ENSMUSG00000060216
Lrp3	Lrp10	ENSMUSG00000001802	ENSMUSG00000022175
Slc2a7	Slc2a2	ENSMUSG00000062064	ENSMUSG00000027690
Cryab	Hspb6	ENSMUSG00000032060	ENSMUSG00000036854
Cyp4f37	Cyp4a10	ENSMUSG00000062464	ENSMUSG00000066072
Lnpep	Lvrn	ENSMUSG00000023845	ENSMUSG00000024481
Gata1	Gata3	ENSMUSG00000031162	ENSMUSG00000015619
Diaph2	Diaph3	ENSMUSG00000034480	ENSMUSG00000022021
Mfsd14a	Mfsd14b	ENSMUSG00000089911	ENSMUSG00000038212
Ranbp10	Ranbp9	ENSMUSG00000037415	ENSMUSG00000038546
Zmym3	Zmym2	ENSMUSG00000031310	ENSMUSG00000021945
Magel2	Mageb6b2	ENSMUSG00000056972	ENSMUSG00000096072
Mageb4	Tro	ENSMUSG00000035427	ENSMUSG00000025272
Fam169b	Fam169a	ENSMUSG00000074071	ENSMUSG00000041817
Atp8b1	Atp8b5	ENSMUSG00000039529	ENSMUSG00000028457
Nkain3	Nkain4	ENSMUSG00000055761	ENSMUSG00000027574
Ube2r2	Cdc34	ENSMUSG00000036241	ENSMUSG00000020307
Trib2	Trib3	ENSMUSG00000020601	ENSMUSG00000032715
Rps6ka2	Rps6ka1	ENSMUSG00000023809	ENSMUSG00000003644
Fhl5	Fhl3	ENSMUSG00000028259	ENSMUSG00000032643
Nfatc1	Nfatc4	ENSMUSG00000033016	ENSMUSG00000023411
Calm4	Cabp2	ENSMUSG00000033765	ENSMUSG00000024857
Mageb2	Magea1	ENSMUSG00000073069	ENSMUSG00000096644
Rab1a	Rab1b	ENSMUSG00000020149	ENSMUSG00000024870
Adcy7	Adcy4	ENSMUSG00000031659	ENSMUSG00000022220
Prkag3	Prkag2	ENSMUSG00000006542	ENSMUSG00000028944
Neto1	Neto2	ENSMUSG00000050321	ENSMUSG00000036902
Cdkn2d	Cdkn2c	ENSMUSG00000096472	ENSMUSG00000028551
Vps4b	Vps4a	ENSMUSG00000009907	ENSMUSG00000031913
Agap1	Agap3	ENSMUSG00000055013	ENSMUSG00000023353
Ddit4l	Ddit4	ENSMUSG00000046818	ENSMUSG00000020108
Cetn2	Efcab15	ENSMUSG00000031347	ENSMUSG00000020940
Cyp4f40	Cyp4v3	ENSMUSG00000090700	ENSMUSG00000079057
Sox6	Sox5	ENSMUSG00000051910	ENSMUSG00000041540
Kctd15	Kctd1	ENSMUSG00000030499	ENSMUSG00000036225
Tacc2	Tacc1	ENSMUSG00000030852	ENSMUSG00000065954
Gna11	Gna14	ENSMUSG00000034781	ENSMUSG00000024697
Sorcs2	Sorcs1	ENSMUSG00000029093	ENSMUSG00000043531
Or56a3	Adra2a	ENSMUSG00000096029	ENSMUSG00000033717
Masp2	C1s2	ENSMUSG00000028979	ENSMUSG00000079343
Foxn1	Foxn4	ENSMUSG00000002057	ENSMUSG00000042002
Opcml	Lsamp	ENSMUSG00000062257	ENSMUSG00000061080
Nlgn2	Ces2h	ENSMUSG00000051790	ENSMUSG00000091813
Garem1	Garem2	ENSMUSG00000042680	ENSMUSG00000044576
Gnb3	Gnb4	ENSMUSG00000023439	ENSMUSG00000027669
Magea10	Magea5	ENSMUSG00000043453	ENSMUSG00000079349
Vps37b	Vps37c	ENSMUSG00000066278	ENSMUSG00000048832
Pla2g1b	Pla2g2a	ENSMUSG00000029522	ENSMUSG00000058908
Wasf1	Wasf2	ENSMUSG00000019831	ENSMUSG00000028868
Kctd13	Kctd10	ENSMUSG00000030685	ENSMUSG00000001098
Zfr	Strbp	ENSMUSG00000022201	ENSMUSG00000026915
Rims1	Rims4	ENSMUSG00000041670	ENSMUSG00000035226
Tead1	Tead3	ENSMUSG00000055320	ENSMUSG00000002249
Adam4	Adam26a	ENSMUSG00000072972	ENSMUSG00000048516
Elf3	Ehf	ENSMUSG00000003051	ENSMUSG00000012350
Klhl2	Klhl3	ENSMUSG00000031605	ENSMUSG00000014164
Esrrg	Esrrb	ENSMUSG00000026610	ENSMUSG00000021255
Cacng7	Cacng5	ENSMUSG00000069806	ENSMUSG00000040373
Hoxb6	Hoxa7	ENSMUSG00000000690	ENSMUSG00000038236
Or56a5	Or13f5	ENSMUSG00000044120	ENSMUSG00000089717
Sox12	Sox15	ENSMUSG00000051817	ENSMUSG00000041287
Fkbp10	Fkbp9	ENSMUSG00000001555	ENSMUSG00000029781
Aff2	Aff4	ENSMUSG00000031189	ENSMUSG00000049470
Cadm1	Cadm4	ENSMUSG00000032076	ENSMUSG00000054793
Sppl2a	Sppl2b	ENSMUSG00000027366	ENSMUSG00000035206
Myom3	Myom2	ENSMUSG00000037139	ENSMUSG00000031461
Ccnd1	Ccnd3	ENSMUSG00000070348	ENSMUSG00000034165
Adam10	Adam6a	ENSMUSG00000054693	ENSMUSG00000043945
Col11a1	Col11a2	ENSMUSG00000027966	ENSMUSG00000024330
Rnf149	Rnf150	ENSMUSG00000048234	ENSMUSG00000047747
Adam25	Adam6a	ENSMUSG00000071937	ENSMUSG00000043945
Scin	Avil	ENSMUSG00000002565	ENSMUSG00000025432
Ikzf2	Ikzf3	ENSMUSG00000025997	ENSMUSG00000018168
Cpne4	Cpne2	ENSMUSG00000032564	ENSMUSG00000034361
Ccnb1	Ccnb2	ENSMUSG00000041431	ENSMUSG00000032218
Slc2a2	Slc2a1	ENSMUSG00000027690	ENSMUSG00000028645
Nkain3	Nkain2	ENSMUSG00000055761	ENSMUSG00000069670
Sh2d1b2	Inppl1	ENSMUSG00000073494	ENSMUSG00000032737
Slc5a9	Slc5a1	ENSMUSG00000028544	ENSMUSG00000011034
Hecw1	Hecw2	ENSMUSG00000021301	ENSMUSG00000042807
Sox12	Sox2	ENSMUSG00000051817	ENSMUSG00000074637
Apbb1ip	Raph1	ENSMUSG00000026786	ENSMUSG00000026014
Paqr5	Paqr6	ENSMUSG00000032278	ENSMUSG00000041423
Nkx2-6	Nkx2-3	ENSMUSG00000044186	ENSMUSG00000044220
Calr4	Calr3	ENSMUSG00000028558	ENSMUSG00000019732
Ext1	Extl1	ENSMUSG00000061731	ENSMUSG00000028838
Gm4787	Adam34	ENSMUSG00000072974	ENSMUSG00000079058
Sp9	Sp8	ENSMUSG00000068859	ENSMUSG00000048562
Asf1b	Asf1a	ENSMUSG00000005470	ENSMUSG00000019857
Nlgn2	Ces4a	ENSMUSG00000051790	ENSMUSG00000060560
Nr1h3	Nr1h4	ENSMUSG00000002108	ENSMUSG00000047638
Adamdec1	Gm4787	ENSMUSG00000022057	ENSMUSG00000072974
Ppp1r14bl	Ppp1r14a	ENSMUSG00000073730	ENSMUSG00000037166
Scnn1a	Scnn1b	ENSMUSG00000030340	ENSMUSG00000030873
Slc37a1	Slc37a2	ENSMUSG00000024036	ENSMUSG00000032122
G6pc1	G6pc2	ENSMUSG00000078650	ENSMUSG00000005232
Dnm1	Dnm3	ENSMUSG00000026825	ENSMUSG00000040265
Slc22a3	Slc22a13b	ENSMUSG00000023828	ENSMUSG00000092212
Iqgap2	Iqgap1	ENSMUSG00000021676	ENSMUSG00000030536
Gpr12	Gpr3	ENSMUSG00000041468	ENSMUSG00000049649
Foxp1	Foxp2	ENSMUSG00000030067	ENSMUSG00000029563
Hpcal1	Hpcal4	ENSMUSG00000071379	ENSMUSG00000046093
Cnga3	Cnga1	ENSMUSG00000026114	ENSMUSG00000067220
Gpc5	Gpc3	ENSMUSG00000022112	ENSMUSG00000055653
Taok1	Taok2	ENSMUSG00000017291	ENSMUSG00000059981
Pdk1	Pdk3	ENSMUSG00000006494	ENSMUSG00000035232
Pgp	Pdxp	ENSMUSG00000043445	ENSMUSG00000116165
Plcz1	Plcd3	ENSMUSG00000030230	ENSMUSG00000020937
Chrna6	Chrna4	ENSMUSG00000031491	ENSMUSG00000027577
Cygb	Hbb-bh1	ENSMUSG00000020810	ENSMUSG00000052217
Dock3	Dock4	ENSMUSG00000039716	ENSMUSG00000035954
Aldh1a2	Aldh1a7	ENSMUSG00000013584	ENSMUSG00000024747
Nectin2	Nectin1	ENSMUSG00000062300	ENSMUSG00000032012
Vav2	Vav1	ENSMUSG00000009621	ENSMUSG00000034116
Zfp444	Plag1	ENSMUSG00000044876	ENSMUSG00000003282
Magea4	Magea1	ENSMUSG00000033343	ENSMUSG00000096644
Usp15	Usp4	ENSMUSG00000020124	ENSMUSG00000032612
Stk25	Stk26	ENSMUSG00000026277	ENSMUSG00000031112
Eif1ad18	Eif1a	ENSMUSG00000114075	ENSMUSG00000057561
Slc22a3	Slc22a13	ENSMUSG00000023828	ENSMUSG00000074028
Fzd2	Fzd7	ENSMUSG00000050288	ENSMUSG00000041075
Cdh12	Cdh24	ENSMUSG00000040452	ENSMUSG00000059674
Cyp4f37	Cyp4a12a	ENSMUSG00000062464	ENSMUSG00000066071
Esr1	Esr2	ENSMUSG00000019768	ENSMUSG00000021055
Adra1a	Or56a42	ENSMUSG00000045875	ENSMUSG00000059768
Atp2c1	Atp2c2	ENSMUSG00000032570	ENSMUSG00000034112
Plagl2	Zfp641	ENSMUSG00000051413	ENSMUSG00000022987
Rab5a	Rab5b	ENSMUSG00000017831	ENSMUSG00000000711
Abca1	Abca4	ENSMUSG00000015243	ENSMUSG00000028125
Adam32	Adam7	ENSMUSG00000037437	ENSMUSG00000022056
Khdrbs2	Khdrbs3	ENSMUSG00000026058	ENSMUSG00000022332
Gm4787	Adam39	ENSMUSG00000072974	ENSMUSG00000054033
Prss30	Tmprss11c	ENSMUSG00000024124	ENSMUSG00000061184
Vil1	Scin	ENSMUSG00000026175	ENSMUSG00000002565
Egr4	Egr2	ENSMUSG00000071341	ENSMUSG00000037868
Fzd1	Fzd7	ENSMUSG00000044674	ENSMUSG00000041075
Slc7a2	Slc7a3	ENSMUSG00000031596	ENSMUSG00000031297
