Ohno1	Ohno2	Symbol1	Symbol2
PPP2R3B	PPP2R3A	PPP2R3B	PPP2R3A
GFRA2	GFRA3	GFRA2	GFRA3
CYTH3	CYTH1	CYTH3	CYTH1
NUAK2	NUAK1	NUAK2	NUAK1
TRIM55	TRIM63	TRIM55	TRIM63
SULT2B1	LOC110076314	SULT2B1	LOC110076314
OAZ3	OAZ1	OAZ3	OAZ1
VTN	PRG4	VTN	PRG4
PPP6R1	PPP6R2	PPP6R1	PPP6R2
RALGPS1	RALGPS2	RALGPS1	RALGPS2
EPHA3	EPHA2	EPHA3	EPHA2
ARHGAP24	ARHGAP25	ARHGAP24	ARHGAP25
NLGN3	NLGN2	NLGN3	NLGN2
PUM2	PUM1	PUM2	PUM1
ADRB1	ADRB3	ADRB1	ADRB3
ATP10D	ATP10A	ATP10D	ATP10A
PITPNM2	PITPNM1	PITPNM2	PITPNM1
ERG	FLI1	ERG	FLI1
PLS1	PLS3	PLS1	PLS3
LOC110082016	PCDH18	LOC110082016	PCDH18
SMARCD3	SMARCD2	SMARCD3	SMARCD2
LOC110089645	MAPK13	LOC110089645	MAPK13
TNFAIP8	TNFAIP8L1	TNFAIP8	TNFAIP8L1
ARHGAP21	ARHGAP23	ARHGAP21	ARHGAP23
SCGN	CALB2	SCGN	CALB2
PPP2R5B	PPP2R5A	PPP2R5B	PPP2R5A
NCALD	HPCA	NCALD	HPCA
GDPD2	GDPD5	GDPD2	GDPD5
ATXN7L2	ATXN7	ATXN7L2	ATXN7
CBFA2T2	CBFA2T3	CBFA2T2	CBFA2T3
GANC	GANAB	GANC	GANAB
APBB2	APBB1	APBB2	APBB1
MAPRE1	MAPRE3	MAPRE1	MAPRE3
FXR2	FXR1	FXR2	FXR1
PPFIA4	PPFIA1	PPFIA4	PPFIA1
RASGEF1C	RASGEF1A	RASGEF1C	RASGEF1A
LOC110089778	RNF185	LOC110089778	RNF185
STAMBPL1	STAMBP	STAMBPL1	STAMBP
EFNA4	EFNA2	EFNA4	EFNA2
LOC110082143	AVPR1B	LOC110082143	AVPR1B
LHFPL5	LHFPL3	LHFPL5	LHFPL3
CDH22	CDH18	CDH22	CDH18
KCNJ15	KCNJ10	KCNJ15	KCNJ10
DMD	DRP2	DMD	DRP2
PRKAG2	PRKAG1	PRKAG2	PRKAG1
DLX5	DLX2	DLX5	DLX2
RPS6KA6	RPS6KA3	RPS6KA6	RPS6KA3
TRAM1	TRAM2	TRAM1	TRAM2
BIN2	BIN1	BIN2	BIN1
LOC110085661	LOC110078303	LOC110085661	LOC110078303
LOC110088946	BPIFC	LOC110088946	BPIFC
SMTNL2	SMTNL1	SMTNL2	SMTNL1
HOXD4	HOXC4	HOXD4	HOXC4
PSEN2	PSEN1	PSEN2	PSEN1
COBL	COBLL1	COBL	COBLL1
AGPAT2	AGPAT1	AGPAT2	AGPAT1
MEF2D	MEF2C	MEF2D	MEF2C
NPAS3	NPAS1	NPAS3	NPAS1
LOC110083158	CHRFAM7A	LOC110083158	CHRFAM7A
NETO1	NETO2	NETO1	NETO2
SMAD6	SMAD7	SMAD6	SMAD7
TMOD4	TMOD1	TMOD4	TMOD1
SAG	ARR3	SAG	ARR3
SMURF2	SMURF1	SMURF2	SMURF1
OGFRL1	OGFR	OGFRL1	OGFR
TLK1	TLK2	TLK1	TLK2
ARR3	ARRB1	ARR3	ARRB1
COL28A1	LOC110076902	COL28A1	LOC110076902
DAB2	DAB1	DAB2	DAB1
MAP3K21	MAP3K9	MAP3K21	MAP3K9
LOC110089736	PACS1	LOC110089736	PACS1
PRLR	CRLF1	PRLR	CRLF1
FOXO1	FOXO4	FOXO1	FOXO4
CRISPLD1	R3HDML	CRISPLD1	R3HDML
RORA	RORB	RORA	RORB
TMEM63B	TMEM63C	TMEM63B	TMEM63C
GAL3ST2	GAL3ST1	GAL3ST2	GAL3ST1
KLC3	KLC1	KLC3	KLC1
HIP1R	HIP1	HIP1R	HIP1
HOXD4	HOXB4	HOXD4	HOXB4
SULF2	SULF1	SULF2	SULF1
MTHFD1	MTHFD1L	MTHFD1	MTHFD1L
HDAC7	HDAC5	HDAC7	HDAC5
PHC2	PHC3	PHC2	PHC3
CRTC1	CRTC2	CRTC1	CRTC2
KANK2	KANK3	KANK2	KANK3
PCSK6	PCSK5	PCSK6	PCSK5
CTDSPL	CTDSP1	CTDSPL	CTDSP1
REEP3	REEP2	REEP3	REEP2
TOP2B	TOP2A	TOP2B	TOP2A
ST3GAL2	ST6GALNAC2	ST3GAL2	ST6GALNAC2
UNC5C	UNC5B	UNC5C	UNC5B
KDM2A	FBXL19	KDM2A	FBXL19
LHX9	LHX2	LHX9	LHX2
CSGALNACT2	CSGALNACT1	CSGALNACT2	CSGALNACT1
LZTS2	LZTS1	LZTS2	LZTS1
SNTB2	SNTB1	SNTB2	SNTB1
KMT5B	KMT5C	KMT5B	KMT5C
SERINC5	SERINC4	SERINC5	SERINC4
TET2	TET1	TET2	TET1
LOC110088284	LOC110087648	LOC110088284	LOC110087648
LOC110072226	BLNK	LOC110072226	BLNK
KCNJ2	KCNJ4	KCNJ2	KCNJ4
LOC110091055	TAS1R2	LOC110091055	TAS1R2
MAP7D1	MAP7	MAP7D1	MAP7
FGD1	FGD3	FGD1	FGD3
ATP6V1B2	ATP6V1B1	ATP6V1B2	ATP6V1B1
STK25	STK24	STK25	STK24
MAPRE2	MAPRE1	MAPRE2	MAPRE1
PDCL	PDC	PDCL	PDC
STX11	STX19	STX11	STX19
MKL1	MKL2	MKL1	MKL2
MYBPC1	MYBPH	MYBPC1	MYBPH
GOT1	GOT1L1	GOT1	GOT1L1
GRHL1	GRHL3	GRHL1	GRHL3
GABRA2	GABRA3	GABRA2	GABRA3
HIF3A	EPAS1	HIF3A	EPAS1
CORO2A	CORO2B	CORO2A	CORO2B
OPRM1	NPBWR2	OPRM1	NPBWR2
SEMA4B	SEMA4A	SEMA4B	SEMA4A
LOC110085661	LOC110078353	LOC110085661	LOC110078353
TXLNB	LOC110075453	TXLNB	LOC110075453
RARA	RARB	RARA	RARB
LOC110082541	GALNT12	LOC110082541	GALNT12
HAPLN3	HAPLN1	HAPLN3	HAPLN1
EYA2	EYA4	EYA2	EYA4
SHC2	SHC3	SHC2	SHC3
TMC4	TMC8	TMC4	TMC8
WDFY2	WDFY1	WDFY2	WDFY1
SLC16A8	SLC16A3	SLC16A8	SLC16A3
TLN1	TLN2	TLN1	TLN2
TNNT1	TNNT3	TNNT1	TNNT3
GRM4	GRM7	GRM4	GRM7
ATP1B3	ATP4B	ATP1B3	ATP4B
AHCYL1	AHCYL2	AHCYL1	AHCYL2
TTYH2	TTYH3	TTYH2	TTYH3
OSBPL5	OSBPL8	OSBPL5	OSBPL8
KATNAL1	KATNA1	KATNAL1	KATNA1
RSPO1	RSPO3	RSPO1	RSPO3
SLC41A3	SLC41A1	SLC41A3	SLC41A1
GNAL	GNAS	GNAL	GNAS
PSD2	PSD3	PSD2	PSD3
ST6GALNAC3	ST6GALNAC4	ST6GALNAC3	ST6GALNAC4
AP3B2	AP3B1	AP3B2	AP3B1
IGSF9	IGSF9B	IGSF9	IGSF9B
GALNTL6	GALNT10	GALNTL6	GALNT10
KCNN2	KCNN4	KCNN2	KCNN4
UBE2Q1	UBE2Q2	UBE2Q1	UBE2Q2
SIKE1	FGFR1OP2	SIKE1	FGFR1OP2
NDRG1	NDRG4	NDRG1	NDRG4
PARVG	PARVA	PARVG	PARVA
USP11	USP15	USP11	USP15
P2RX3	P2RX6	P2RX3	P2RX6
NAXE	YJEFN3	NAXE	YJEFN3
PCNX1	PCNX3	PCNX1	PCNX3
NFIX	NFIA	NFIX	NFIA
ABCC1	ABCC3	ABCC1	ABCC3
SLC25A37	SLC25A28	SLC25A37	SLC25A28
ANKRD13D	ANKRD13B	ANKRD13D	ANKRD13B
ADORA2B	LOC110073404	ADORA2B	LOC110073404
CASS4	EFS	CASS4	EFS
PIAS4	PIAS2	PIAS4	PIAS2
ITGB6	ITGB3	ITGB6	ITGB3
ITGAL	ITGA1	ITGAL	ITGA1
RGS17	RGS20	RGS17	RGS20
LBX1	LBX2	LBX1	LBX2
GABRA5	GABRA1	GABRA5	GABRA1
MAPK9	MAPK10	MAPK9	MAPK10
BRD4	BRD3	BRD4	BRD3
AKAP13	ARHGEF18	AKAP13	ARHGEF18
CASP3	CASP7	CASP3	CASP7
CDK5R1	CDK5R2	CDK5R1	CDK5R2
MCU	MCUB	MCU	MCUB
ADAM22	ADAM23	ADAM22	ADAM23
SPOCK2	SPOCK1	SPOCK2	SPOCK1
FZD8	FZD5	FZD8	FZD5
SESN1	SESN2	SESN1	SESN2
PTPN11	PTPN6	PTPN11	PTPN6
LOC110079128	KCNJ5	LOC110079128	KCNJ5
PAFAH2	PLA2G7	PAFAH2	PLA2G7
C1QTNF6	C1QTNF8	C1QTNF6	C1QTNF8
BHLHE41	BHLHE40	BHLHE41	BHLHE40
LOC110072046	TICAM1	LOC110072046	TICAM1
LOC110075876	FABP7	LOC110075876	FABP7
PPP2R5A	PPP2R5E	PPP2R5A	PPP2R5E
LOC110088368	LOC110086400	LOC110088368	LOC110086400
LOC110091049	LOC110085647	LOC110091049	LOC110085647
FNDC5	FNDC4	FNDC5	FNDC4
DYRK2	DYRK3	DYRK2	DYRK3
FAM189A1	LOC110090519	FAM189A1	LOC110090519
MC3R	MC2R	MC3R	MC2R
BICD1	BICD2	BICD1	BICD2
GJC1	LOC110078234	GJC1	LOC110078234
NCKAP1L	NCKAP1	NCKAP1L	NCKAP1
CHST11	LOC110091163	CHST11	LOC110091163
LOC110083098	MACROD1	LOC110083098	MACROD1
KCNJ3	LOC110079128	KCNJ3	LOC110079128
TMC1	TMC3	TMC1	TMC3
CBLC	CBLB	CBLC	CBLB
RBP2	RBP7	RBP2	RBP7
LOC110071053	LOC110078354	LOC110071053	LOC110078354
GJC2	GJC1	GJC2	GJC1
LOC110069895	LOC110080754	LOC110069895	LOC110080754
CDH20	LOC110072738	CDH20	LOC110072738
LOC110091176	LOC110070023	LOC110091176	LOC110070023
JAK1	JAK3	JAK1	JAK3
LOC110085661	LOC110091383	LOC110085661	LOC110091383
LOC110085659	LOC110071053	LOC110085659	LOC110071053
CACNB4	CACNB2	CACNB4	CACNB2
LOC110071800	UBE2V2	LOC110071800	UBE2V2
LOC110073082	PLCH2	LOC110073082	PLCH2
LOC110075898	FABP7	LOC110075898	FABP7
TCF15	SCX	TCF15	SCX
LOC110086482	LOC110078353	LOC110086482	LOC110078353
RIPOR1	RIPOR2	RIPOR1	RIPOR2
LOC110086452	LOC110071052	LOC110086452	LOC110071052
SGCD	SGCZ	SGCD	SGCZ
LOC110091064	LOC110086482	LOC110091064	LOC110086482
LOC110091057	LOC110078354	LOC110091057	LOC110078354
CD40	TNFRSF11A	CD40	TNFRSF11A
FLVCR1	LOC110079107	FLVCR1	LOC110079107
P2RX7	P2RX3	P2RX7	P2RX3
PDCL2	PDCL3	PDCL2	PDCL3
LOC110088674	LOC110084975	LOC110088674	LOC110084975
GXYLT2	GXYLT1	GXYLT2	GXYLT1
LOC110070580	FKBP1B	LOC110070580	FKBP1B
MYO15A	LOC110085192	MYO15A	LOC110085192
NUMB	NUMBL	NUMB	NUMBL
LOC110091505	KCNA2	LOC110091505	KCNA2
DEGS2	DEGS1	DEGS2	DEGS1
SLC4A4	SLC4A5	SLC4A4	SLC4A5
TSPAN2	CD9	TSPAN2	CD9
WSB2	WSB1	WSB2	WSB1
HTR1D	HTR1F	HTR1D	HTR1F
LOC110071550	ASGR1	LOC110071550	ASGR1
NEGR1	LOC110078188	NEGR1	LOC110078188
LOC110069951	LOC110088264	LOC110069951	LOC110088264
TMEM114	TMEM235	TMEM114	TMEM235
ARSI	ARSJ	ARSI	ARSJ
LOC110085659	LOC110091073	LOC110085659	LOC110091073
LOC110078343	LOC110091073	LOC110078343	LOC110091073
EPHA4	EPHA2	EPHA4	EPHA2
LOC110070729	LOC110083939	LOC110070729	LOC110083939
PTPRT	PTPRM	PTPRT	PTPRM
KEL	ECE1	KEL	ECE1
CACNG8	CACNG4	CACNG8	CACNG4
STAC3	STAC	STAC3	STAC
ARRDC4	ARRDC3	ARRDC4	ARRDC3
LOC110075877	FABP7	LOC110075877	FABP7
LOC110085659	LOC110091064	LOC110085659	LOC110091064
IMPG1	IMPG2	IMPG1	IMPG2
SOWAHA	SOWAHB	SOWAHA	SOWAHB
TFAP2C	TFAP2A	TFAP2C	TFAP2A
OPRM1	OPRK1	OPRM1	OPRK1
TAGLN	TAGLN2	TAGLN	TAGLN2
B3GNT8	B3GNT2	B3GNT8	B3GNT2
ATP13A4	ATP13A2	ATP13A4	ATP13A2
LOC110089011	SLC5A12	LOC110089011	SLC5A12
YTHDF1	YTHDF3	YTHDF1	YTHDF3
PACSIN2	LOC110081963	PACSIN2	LOC110081963
ID4	ID3	ID4	ID3
UBR1	UBR2	UBR1	UBR2
TMEM200C	TMEM200A	TMEM200C	TMEM200A
ADAMTS14	ADAMTS3	ADAMTS14	ADAMTS3
SLC16A5	SLC16A8	SLC16A5	SLC16A8
ACAN	HAPLN4	ACAN	HAPLN4
LIN7C	LIN7B	LIN7C	LIN7B
LOC110085072	FAIM2	LOC110085072	FAIM2
TOX3	TOX4	TOX3	TOX4
CA9	CA14	CA9	CA14
ARL4A	ARL4C	ARL4A	ARL4C
BIN1	AMPH	BIN1	AMPH
ZNF385C	ZNF385D	ZNF385C	ZNF385D
CRYAA	CRYAB	CRYAA	CRYAB
LOC110088598	LOC110091018	LOC110088598	LOC110091018
LOC110071052	LOC110086451	LOC110071052	LOC110086451
LOC110091073	LOC110071052	LOC110091073	LOC110071052
CSRNP1	CSRNP3	CSRNP1	CSRNP3
MC3R	MC5R	MC3R	MC5R
RHAG	LOC110084155	RHAG	LOC110084155
LOC110078343	LOC110091049	LOC110078343	LOC110091049
ITGA9	ITGA4	ITGA9	ITGA4
LOC110091064	LOC110078341	LOC110091064	LOC110078341
RBP7	RBP1	RBP7	RBP1
LOC110077954	LOC110071747	LOC110077954	LOC110071747
LOC110085659	LOC110091049	LOC110085659	LOC110091049
LOC110089618	HSPA8	LOC110089618	HSPA8
SYCP2L	LOC110084728	SYCP2L	LOC110084728
EVL	VASP	EVL	VASP
CA12	CA9	CA12	CA9
LOC110078234	GJC2	LOC110078234	GJC2
FKBP14	FKBP7	FKBP14	FKBP7
TNS3	TNS1	TNS3	TNS1
ATP13A3	ATP13A2	ATP13A3	ATP13A2
VAPB	VAPA	VAPB	VAPA
SCRT1	SCRT2	SCRT1	SCRT2
RPP25L	RPP25	RPP25L	RPP25
FUS	LOC110085131	FUS	LOC110085131
TGFA	BTC	TGFA	BTC
SULT2A1	LOC110088368	SULT2A1	LOC110088368
HAPLN4	HAPLN3	HAPLN4	HAPLN3
DPYSL3	DPYSL2	DPYSL3	DPYSL2
NIPA2	LOC110070381	NIPA2	LOC110070381
PHLDA3	PHLDA2	PHLDA3	PHLDA2
MYOG	MYF5	MYOG	MYF5
PPP2R2A	PPP2R2C	PPP2R2A	PPP2R2C
LOC110091049	LOC110071052	LOC110091049	LOC110071052
LOC110071052	LOC110078353	LOC110071052	LOC110078353
LOC110088627	LOC110090676	LOC110088627	LOC110090676
P2RX7	P2RX1	P2RX7	P2RX1
LOC110091057	LOC110071052	LOC110091057	LOC110071052
LPIN3	LPIN2	LPIN3	LPIN2
HTR1E	HTR1D	HTR1E	HTR1D
TMEM161B	TMEM161A	TMEM161B	TMEM161A
SYPL1	SYNPR	SYPL1	SYNPR
TMEM200B	TMEM200A	TMEM200B	TMEM200A
GFRA2	GFRA1	GFRA2	GFRA1
LOC110078305	LOC110091073	LOC110078305	LOC110091073
COL2A1	COL3A1	COL2A1	COL3A1
LOC110091505	KCNA10	LOC110091505	KCNA10
RASSF3	RASSF5	RASSF3	RASSF5
IRF2	IRF1	IRF2	IRF1
ZNF385B	ZNF385A	ZNF385B	ZNF385A
ATP13A2	LOC110087106	ATP13A2	LOC110087106
KLHL2	KLHL3	KLHL2	KLHL3
BACE2	BACE1	BACE2	BACE1
PLAGL2	PLAG1	PLAGL2	PLAG1
SNRPA	SNRPB2	SNRPA	SNRPB2
TGM1	F13A1	TGM1	F13A1
LRRC75A	LRRC75B	LRRC75A	LRRC75B
F10	PROC	F10	PROC
ATP1B4	ATP4B	ATP1B4	ATP4B
CNGB3	CNGB1	CNGB3	CNGB1
WASF2	WASF3	WASF2	WASF3
LOC110071052	LOC110091056	LOC110071052	LOC110091056
PRKCA	PRKCB	PRKCA	PRKCB
TRAPPC3	TRAPPC3L	TRAPPC3	TRAPPC3L
PPIB	PPIC	PPIB	PPIC
OPN4	LOC110081715	OPN4	LOC110081715
LOC110091064	LOC110078305	LOC110091064	LOC110078305
PTPRU	PTPRK	PTPRU	PTPRK
CBLB	CBL	CBLB	CBL
EOMES	TBX21	EOMES	TBX21
GRM3	GRM2	GRM3	GRM2
LOC110071053	LOC110078353	LOC110071053	LOC110078353
LOC110070071	LOC110069824	LOC110070071	LOC110069824
LOC110091528	LOC110078341	LOC110091528	LOC110078341
LOC110091615	LOC110091173	LOC110091615	LOC110091173
GNA12	GNA13	GNA12	GNA13
LOC110091064	LOC110078303	LOC110091064	LOC110078303
GPR142	GPR139	GPR142	GPR139
PPP2R2A	PPP2R2B	PPP2R2A	PPP2R2B
SLC6A12	SLC6A8	SLC6A12	SLC6A8
HOXA13	HOXB13	HOXA13	HOXB13
LOC110091064	LOC110071052	LOC110091064	LOC110071052
TMCC1	TMCC2	TMCC1	TMCC2
IQCA1	IQCA1L	IQCA1	IQCA1L
ATP12A	ATP4A	ATP12A	ATP4A
LOC110084389	SHD	LOC110084389	SHD
LOC110071052	LOC110078341	LOC110071052	LOC110078341
SPATA13	ARHGEF9	SPATA13	ARHGEF9
LOC110070729	LOC110088368	LOC110070729	LOC110088368
LOC110089983	LOC110073453	LOC110089983	LOC110073453
PIAS1	PIAS3	PIAS1	PIAS3
CDK2	CDK3	CDK2	CDK3
LOC110078305	LOC110071052	LOC110078305	LOC110071052
PAQR8	PAQR7	PAQR8	PAQR7
LOC110091073	LOC110071053	LOC110091073	LOC110071053
FZD7	FZD1	FZD7	FZD1
LOC110091601	VWA5B1	LOC110091601	VWA5B1
MYOG	MYF6	MYOG	MYF6
PHLDB3	PHLDB1	PHLDB3	PHLDB1
OTOR	MIA	OTOR	MIA
CD164	CD164L2	CD164	CD164L2
LOC110091059	LOC110085659	LOC110091059	LOC110085659
LOC110090428	LITAF	LOC110090428	LITAF
SLC17A8	SLC17A6	SLC17A8	SLC17A6
LOC110082384	LOC110071550	LOC110082384	LOC110071550
F9	F10	F9	F10
LOC110080754	LOC110069903	LOC110080754	LOC110069903
SFN	YWHAQ	SFN	YWHAQ
RIPOR3	RIPOR2	RIPOR3	RIPOR2
YES1	SRC	YES1	SRC
TCF4	TCF3	TCF4	TCF3
TUBB6	TUBB1	TUBB6	TUBB1
CDH18	CDH20	CDH18	CDH20
PDGFA	PDGFB	PDGFA	PDGFB
LOC110083939	LOC110070831	LOC110083939	LOC110070831
LOC110078601	DNASE1L2	LOC110078601	DNASE1L2
TXNIP	ARRDC3	TXNIP	ARRDC3
FKBP4	FKBP5	FKBP4	FKBP5
LOC110086716	IRF8	LOC110086716	IRF8
MTCL1	SOGA3	MTCL1	SOGA3
ZBTB7B	ZBTB7C	ZBTB7B	ZBTB7C
LOC110071052	LOC110086482	LOC110071052	LOC110086482
LOC110070381	NIPA1	LOC110070381	NIPA1
TMEM200C	TMEM200B	TMEM200C	TMEM200B
NMNAT1	NMNAT3	NMNAT1	NMNAT3
SOWAHC	SOWAHB	SOWAHC	SOWAHB
PPM1B	PPM1A	PPM1B	PPM1A
LOC110091528	LOC110071052	LOC110091528	LOC110071052
EGFR	ERBB4	EGFR	ERBB4
CITED2	CITED4	CITED2	CITED4
LOC110086554	LOC110078023	LOC110086554	LOC110078023
BMP6	BMP7	BMP6	BMP7
KCNA10	LOC110091507	KCNA10	LOC110091507
LOC110085659	LOC110091056	LOC110085659	LOC110091056
FILIP1	FILIP1L	FILIP1	FILIP1L
FABP3	FABP7	FABP3	FABP7
CA12	CA14	CA12	CA14
LOC110091059	LOC110071052	LOC110091059	LOC110071052
PRKCA	PRKCG	PRKCA	PRKCG
LOC110085647	LOC110078303	LOC110085647	LOC110078303
BRWD3	PHIP	BRWD3	PHIP
SLC52A2	SLC52A3	SLC52A2	SLC52A3
GFRA3	GFRA1	GFRA3	GFRA1
SOWAHD	SOWAHC	SOWAHD	SOWAHC
LOC110086555	LOC110078023	LOC110086555	LOC110078023
TCF12	TCF4	TCF12	TCF4
LOC110089658	GFRA1	LOC110089658	GFRA1
ENAH	EVL	ENAH	EVL
IRF9	IRF4	IRF9	IRF4
MYL7	MYLPF	MYL7	MYLPF
CYFIP1	LOC110070380	CYFIP1	LOC110070380
LOC110085647	LOC110071052	LOC110085647	LOC110071052
RBP5	RBP2	RBP5	RBP2
CEP170B	CEP170	CEP170B	CEP170
LOC110085659	LOC110071052	LOC110085659	LOC110071052
LOC110087981	LOC110091507	LOC110087981	LOC110091507
LOC110089038	LTBP4	LOC110089038	LTBP4
LOC110074188	LOC110088365	LOC110074188	LOC110088365
STAC2	STAC	STAC2	STAC
PHLDA1	PHLDA2	PHLDA1	PHLDA2
CADM3	CADM2	CADM3	CADM2
CKM	CKB	CKM	CKB
WASF3	WASF1	WASF3	WASF1
RND3	RND2	RND3	RND2
LOC110078231	LOC110085301	LOC110078231	LOC110085301
ITGA11	ITGA10	ITGA11	ITGA10
NT5DC2	NT5DC3	NT5DC2	NT5DC3
MYBPC1	MYBPC2	MYBPC1	MYBPC2
LOC110087663	LOC110091383	LOC110087663	LOC110091383
FSHB	LOC110079141	FSHB	LOC110079141
MYCN	MYC	MYCN	MYC
HAPLN4	HAPLN1	HAPLN4	HAPLN1
KCNS1	KCNS3	KCNS1	KCNS3
LOC110078305	LOC110091528	LOC110078305	LOC110091528
LOC110085659	LOC110086451	LOC110085659	LOC110086451
ARL5A	ARL5B	ARL5A	ARL5B
SH3BGRL2	SH3BGRL	SH3BGRL2	SH3BGRL
KCNA2	LOC110091507	KCNA2	LOC110091507
SLC22A17	SLC22A23	SLC22A17	SLC22A23
BCL9	BCL9L	BCL9	BCL9L
IRF4	LOC110086716	IRF4	LOC110086716
LOC110071053	LOC110078343	LOC110071053	LOC110078343
FOXP1	FOXP4	FOXP1	FOXP4
TOX2	TOX3	TOX2	TOX3
RASSF1	RASSF5	RASSF1	RASSF5
OPRM1	NPBWR1	OPRM1	NPBWR1
PDE1B	PDE1A	PDE1B	PDE1A
QRICH2	CUNH16orf96	QRICH2	CUNH16orf96
LOC110078804	GBGT1	LOC110078804	GBGT1
ARHGAP28	ARHGAP40	ARHGAP28	ARHGAP40
PIM3	PIM1	PIM3	PIM1
GPR3	GPR6	GPR3	GPR6
GPRC5A	GPRC5C	GPRC5A	GPRC5C
GPRC5B	GPRC5C	GPRC5B	GPRC5C
LOC110091064	LOC110086451	LOC110091064	LOC110086451
LOC110072208	TACR3	LOC110072208	TACR3
IGLON5	LOC110078150	IGLON5	LOC110078150
LOC110085659	LOC110078341	LOC110085659	LOC110078341
LOC110078297	LOC110091528	LOC110078297	LOC110091528
NCEH1	LOC110072609	NCEH1	LOC110072609
LOC110085659	LOC110078305	LOC110085659	LOC110078305
KCNK4	KCNK2	KCNK4	KCNK2
ATRN	ATRNL1	ATRN	ATRNL1
PPP2R2D	PPP2R2A	PPP2R2D	PPP2R2A
STMN3	STMN2	STMN3	STMN2
ZAR1L	ZAR1	ZAR1L	ZAR1
SYNPR	SYPL2	SYNPR	SYPL2
LOC110069964	LOC110071008	LOC110069964	LOC110071008
LOC110091064	LOC110086452	LOC110091064	LOC110086452
PPIA	PPIF	PPIA	PPIF
MMP14	MMP15	MMP14	MMP15
NPTX1	NPTX2	NPTX1	NPTX2
LOC110071053	LOC110078305	LOC110071053	LOC110078305
MYO15A	MYO15B	MYO15A	MYO15B
LRP1B	LRP1	LRP1B	LRP1
IGLON5	LOC110078188	IGLON5	LOC110078188
RYBP	YAF2	RYBP	YAF2
HSPB6	CRYAB	HSPB6	CRYAB
LOC110091064	LOC110085647	LOC110091064	LOC110085647
ASGR1	LOC110071747	ASGR1	LOC110071747
IER5	IER2	IER5	IER2
ACY3	ASPA	ACY3	ASPA
LOC110078023	LOC110086552	LOC110078023	LOC110086552
RBP5	RBP1	RBP5	RBP1
LOC110078343	LOC110071052	LOC110078343	LOC110071052
DYNC1I1	DYNC1I2	DYNC1I1	DYNC1I2
RAB3A	LOC110088666	RAB3A	LOC110088666
GNG5	GNG10	GNG5	GNG10
TMPO	LEMD1	TMPO	LEMD1
KSR2	KSR1	KSR2	KSR1
LOC110086650	LOC110074101	LOC110086650	LOC110074101
LOC110091073	LOC110085647	LOC110091073	LOC110085647
LOC110091057	LOC110085659	LOC110091057	LOC110085659
FOXP2	FOXP1	FOXP2	FOXP1
RBM27	RBM26	RBM27	RBM26
HOOK2	HOOK1	HOOK2	HOOK1
FAM167A	FAM167B	FAM167A	FAM167B
ARHGAP28	ARHGAP18	ARHGAP28	ARHGAP18
LCK	LOC110091211	LCK	LOC110091211
LOC110078353	LOC110091064	LOC110078353	LOC110091064
UCKL1	LOC110086994	UCKL1	LOC110086994
GADD45B	GADD45G	GADD45B	GADD45G
MXRA5	IGSF10	MXRA5	IGSF10
PPP2R5C	PPP2R5A	PPP2R5C	PPP2R5A
LOC110087981	LOC110091505	LOC110087981	LOC110091505
LOC110088368	LOC110070831	LOC110088368	LOC110070831
GPR6	GPR12	GPR6	GPR12
CBLN1	CBLN2	CBLN1	CBLN2
GRAMD1B	GRAMD1A	GRAMD1B	GRAMD1A
PACSIN1	PACSIN2	PACSIN1	PACSIN2
RHO	LOC110080195	RHO	LOC110080195
LOC110091615	LOC110070023	LOC110091615	LOC110070023
IRF4	IRF8	IRF4	IRF8
LOC110070366	CACNA1G	LOC110070366	CACNA1G
DIRAS2	DIRAS1	DIRAS2	DIRAS1
LOC110071008	LOC110070184	LOC110071008	LOC110070184
NKAIN2	NKAIN1	NKAIN2	NKAIN1
SIDT2	SIDT1	SIDT2	SIDT1
DNAJC5G	DNAJC5	DNAJC5G	DNAJC5
PNRC2	PNRC1	PNRC2	PNRC1
PHIP	BRWD1	PHIP	BRWD1
MUL1	LOC110091602	MUL1	LOC110091602
LOC110077097	TUBB1	LOC110077097	TUBB1
NRSN2	NRSN1	NRSN2	NRSN1
TFPI2	TFPI	TFPI2	TFPI
KCNS1	KCNS2	KCNS1	KCNS2
IGFBP5	IGFBP3	IGFBP5	IGFBP3
CYTIP	GRASP	CYTIP	GRASP
RIPOR3	RIPOR1	RIPOR3	RIPOR1
LOC110089830	HSPB7	LOC110089830	HSPB7
LOC110074138	LOC110086650	LOC110074138	LOC110086650
KCNC2	KCNC1	KCNC2	KCNC1
WWP1	WWP2	WWP1	WWP2
BIN2	AMPH	BIN2	AMPH
ARHGAP15	LOC110070841	ARHGAP15	LOC110070841
OPRL1	OPRK1	OPRL1	OPRK1
GIPC2	GIPC1	GIPC2	GIPC1
TOX3	TOX	TOX3	TOX
KHDRBS2	KHDRBS1	KHDRBS2	KHDRBS1
LOC110091057	LOC110078282	LOC110091057	LOC110078282
LPIN2	LPIN1	LPIN2	LPIN1
HIPK1	HIPK2	HIPK1	HIPK2
ISM1	ISM2	ISM1	ISM2
JAK1	JAK2	JAK1	JAK2
CHN2	CHN1	CHN2	CHN1
ZMIZ2	ZMIZ1	ZMIZ2	ZMIZ1
LANCL1	LANCL2	LANCL1	LANCL2
LOC110085666	LOC110091528	LOC110085666	LOC110091528
TARBP2	PRKRA	TARBP2	PRKRA
